second-level_category,date,residual
Tablets,2025-02-01,-9423.699331187789
Tablets,2025-03-01,18426.31735222596
Tablets,2025-04-01,3427.7321452412652
Tablets,2025-05-01,-9126.850508839176
Tablets,2025-06-01,-105181.12480298994
Tablets,2025-07-01,78129.95627873857
Tablets,2025-08-01,48407.12231311872
Tablets,2025-09-01,-16459.57673591691
Tablets,2025-10-01,10882.978503813472
Tablets,2025-11-01,11435.784942384584
Telco,2022-03-01,2765564.0
Telco,2022-04-01,-396906.4089351427
Telco,2022-05-01,206336.96422285307
Telco,2022-06-01,-1153543.4929174492
Telco,2022-07-01,-904867.6501105912
Telco,2022-08-01,-628354.6466192398
Telco,2022-09-01,-795471.2135958916
Telco,2022-10-01,-854107.7707142392
Telco,2022-11-01,-684732.062270046
Telco,2022-12-01,-273014.57535883615
Telco,2023-01-01,-179397.62717711314
Telco,2023-02-01,-89755.4163369892
Telco,2023-03-01,-1952612.9625759576
Telco,2023-04-01,-593556.9602641537
Telco,2023-05-01,-844608.6115445658
Telco,2023-06-01,797600.2169867456
Telco,2023-07-01,695754.3385853147
Telco,2023-08-01,495766.01616097917
Telco,2023-09-01,687658.5289964079
Telco,2023-10-01,804837.1179454864
Telco,2023-11-01,665298.7118211859
Telco,2023-12-01,252823.52688261593
Telco,2024-01-01,167327.3950575922
Telco,2024-02-01,81068.59794440957
Telco,2024-03-01,172131.21181344788
Telco,2024-04-01,89089.05572380262
Telco,2024-05-01,75806.92428355062
Telco,2024-06-01,4746.723905006151
Telco,2024-07-01,-10312.220883884616
Telco,2024-08-01,-3999.872148536304
Telco,2024-09-01,24726.162794055646
Telco,2024-10-01,-2734.2402863368025
Telco,2024-11-01,-13156.511223239213
Telco,2024-12-01,163.870801305016
Telco,2025-01-01,-384.81774514229136
Telco,2025-02-01,966.1453593724353
Telco,2025-03-01,-2475.4874791145985
Telco,2025-04-01,-1671.757949950377
Telco,2025-05-01,-1289.2928057290974
Telco,2025-06-01,-853.0413432862898
Telco,2025-07-01,-171.7668714739385
Telco,2025-08-01,-344.05339761451955
Telco,2025-09-01,-2322.803723354009
Telco,2025-10-01,-1139.3116134750337
Telco,2025-11-01,-386.61136716066704
Tools & Home Improvement,2022-03-01,1121941.0
Tools & Home Improvement,2022-04-01,474935.1864655154
Tools & Home Improvement,2022-05-01,-484137.369946084
Tools & Home Improvement,2022-06-01,1028490.6568189826
Tools & Home Improvement,2022-07-01,-549268.3342397138
Tools & Home Improvement,2022-08-01,903509.8072403596
Tools & Home Improvement,2022-09-01,-1066238.209012398
Tools & Home Improvement,2022-10-01,-65463.127892271616
Tools & Home Improvement,2022-11-01,-1000865.9527688744
Tools & Home Improvement,2022-12-01,1629459.0063693733
Tools & Home Improvement,2023-01-01,-49813.50229847268
Tools & Home Improvement,2023-02-01,183363.23402455007
Tools & Home Improvement,2023-03-01,-237623.18785020337
Tools & Home Improvement,2023-04-01,-429019.0031515728
Tools & Home Improvement,2023-05-01,-349683.5947185829
Tools & Home Improvement,2023-06-01,-294569.5343076247
Tools & Home Improvement,2023-07-01,-596155.5053745564
Tools & Home Improvement,2023-08-01,337681.59593477077
Tools & Home Improvement,2023-09-01,-121019.34334755316
Tools & Home Improvement,2023-10-01,1911589.7867991778
Tools & Home Improvement,2023-11-01,-81679.54349101195
Tools & Home Improvement,2023-12-01,-632606.1841201726
Tools & Home Improvement,2024-01-01,-1998584.625829678
Tools & Home Improvement,2024-02-01,1624985.9320201
Tools & Home Improvement,2024-03-01,-3293590.5944287963
Tools & Home Improvement,2024-04-01,2737024.1156879645
Tools & Home Improvement,2024-05-01,-62622.605372366495
Tools & Home Improvement,2024-06-01,4187893.020000969
Tools & Home Improvement,2024-07-01,-3342039.510182579
Tools & Home Improvement,2024-08-01,-1763731.0870211571
Tools & Home Improvement,2024-09-01,7344049.866212733
Tools & Home Improvement,2024-10-01,-6527451.533547275
Tools & Home Improvement,2024-11-01,-1094924.8799976874
Tools & Home Improvement,2024-12-01,2788788.1903703483
Tools & Home Improvement,2025-01-01,-3388013.9921639785
Tools & Home Improvement,2025-02-01,3056925.046498649
Tools & Home Improvement,2025-03-01,-1254359.8923914158
Tools & Home Improvement,2025-04-01,3030369.0584254824
Tools & Home Improvement,2025-05-01,-6307796.386391653
Tools & Home Improvement,2025-06-01,879029.1333109261
Tools & Home Improvement,2025-07-01,-1377672.3261971134
Tools & Home Improvement,2025-08-01,12587613.216748683
Tools & Home Improvement,2025-09-01,14756915.24287713
Tools & Home Improvement,2025-10-01,13205123.038958278
Tools & Home Improvement,2025-11-01,15212551.751855105
Top,2022-03-01,50609.0
Top,2022-04-01,-12546.949234767068
Top,2022-05-01,-2861.8002449203777
Top,2022-06-01,-7233.94368366104
Top,2022-07-01,-1148.9277574671723
Top,2022-08-01,-12524.5731761477
Top,2022-09-01,28242.8340542145
Top,2022-10-01,-40718.32046927198
Top,2022-11-01,-42008.79299324872
Top,2022-12-01,9990.748047775996
Top,2023-01-01,-38304.947145579164
Top,2023-02-01,-44182.7315797468
Top,2023-03-01,-35518.84127323069
Top,2023-04-01,-72053.5947254725
Top,2023-05-01,-67574.97854348112
Top,2023-06-01,-59225.9006343973
Top,2023-07-01,-60364.455028831115
Top,2023-08-01,-67367.00611849244
Top,2023-09-01,-81024.12623289567
Top,2023-10-01,-46027.255215388905
Top,2023-11-01,-30475.691078807715
Top,2023-12-01,-19211.389494447707
Top,2024-01-01,-55123.17016722023
Top,2024-02-01,-42438.8566810184
Top,2024-03-01,-74844.96488945311
Top,2024-04-01,-49820.29111714871
Top,2024-05-01,-39151.83594843811
Top,2024-06-01,60731.93428804487
Top,2024-07-01,-62618.92838226419
Top,2024-08-01,-34349.261854176206
Top,2024-09-01,-22224.388323414343
Top,2024-10-01,-20283.07352343788
Top,2024-11-01,12137.408490196598
Top,2024-12-01,54742.39369161689
Top,2025-01-01,5395.231332694748
Top,2025-02-01,8855.693147412981
Top,2025-03-01,-5527.872347764642
Top,2025-04-01,-3178.109839622586
Top,2025-05-01,-2809.0830014462117
Top,2025-06-01,-54623.46984004532
Top,2025-07-01,17239.05258406997
Top,2025-08-01,-14564.721154225947
Top,2025-09-01,37674.54277876399
Top,2025-10-01,37952.427764204534
Top,2025-11-01,22772.39976971803
Tops,2022-03-01,2403103.0
Tops,2022-04-01,187632.15243873652
Tops,2022-05-01,421510.28904379904
Tops,2022-06-01,151481.1905428148
Tops,2022-07-01,-188347.56467331154
Tops,2022-08-01,-390266.71644350374
Tops,2022-09-01,-1225391.5004671388
Tops,2022-10-01,-1732900.0775181786
Tops,2022-11-01,-2048818.9501882023
Tops,2022-12-01,-42608.100296936
Tops,2023-01-01,-466503.35223521385
Tops,2023-02-01,-1050553.1141805896
Tops,2023-03-01,-349930.61360830395
Tops,2023-04-01,-1175893.904581807
Tops,2023-05-01,-1158118.8791615656
Tops,2023-06-01,-1012488.5563825238
Tops,2023-07-01,-738534.4135071333
Tops,2023-08-01,-423384.76590498304
Tops,2023-09-01,-292624.3985442454
Tops,2023-10-01,-434030.75693273544
Tops,2023-11-01,51425.59028673149
Tops,2023-12-01,1327589.3366035647
Tops,2024-01-01,449459.5845448435
Tops,2024-02-01,-193470.54769310122
Tops,2024-03-01,-2822273.450022777
Tops,2024-04-01,-2379306.209597051
Tops,2024-05-01,-167095.69493353833
Tops,2024-06-01,2925247.3453802075
Tops,2024-07-01,-874203.122155522
Tops,2024-08-01,-1554861.372518899
Tops,2024-09-01,-484741.2552534458
Tops,2024-10-01,153920.2733501764
Tops,2024-11-01,606968.4848358941
Tops,2024-12-01,-577730.6121823695
Tops,2025-01-01,-804439.9897308787
Tops,2025-02-01,-485200.41356584383
Tops,2025-03-01,-1047823.5507890387
Tops,2025-04-01,440376.07806430385
Tops,2025-05-01,305131.92158103036
Tops,2025-06-01,72734.34088867716
Tops,2025-07-01,-714140.5899082795
Tops,2025-08-01,-175843.47662007064
Tops,2025-09-01,-555751.2006441951
Tops,2025-10-01,1044912.0029914877
Tops,2025-11-01,-1157315.118145049
Tote Bags,2022-03-01,147449.0
Tote Bags,2022-04-01,-67360.67364778498
Tote Bags,2022-05-01,-52028.26162188742
Tote Bags,2022-06-01,-52481.65784460513
Tote Bags,2022-07-01,-67917.01062941007
Tote Bags,2022-08-01,98220.79305781011
Tote Bags,2022-09-01,-238517.37895170797
Tote Bags,2022-10-01,-228781.54372665152
Tote Bags,2022-11-01,-43643.88195062059
Tote Bags,2022-12-01,266052.461390258
Tote Bags,2023-01-01,-397090.3161241547
Tote Bags,2023-02-01,-117678.62094119051
Tote Bags,2023-03-01,-119127.14088390942
Tote Bags,2023-04-01,-84736.82941524952
Tote Bags,2023-05-01,-12435.590050838538
Tote Bags,2023-06-01,-116216.99559833575
Tote Bags,2023-07-01,-43530.61967309791
Tote Bags,2023-08-01,-59734.15793758602
Tote Bags,2023-09-01,-31390.664408798562
Tote Bags,2023-10-01,-95486.50159633817
Tote Bags,2023-11-01,-5860.925095434417
Tote Bags,2023-12-01,54179.718438331736
Tote Bags,2024-01-01,-535082.8955094859
Tote Bags,2024-02-01,-96559.94328427897
Tote Bags,2024-03-01,-289641.59499553137
Tote Bags,2024-04-01,31393.79784408558
Tote Bags,2024-05-01,-3547.527253200009
Tote Bags,2024-06-01,488201.33724249725
Tote Bags,2024-07-01,-940837.97002444
Tote Bags,2024-08-01,-299839.83299068303
Tote Bags,2024-09-01,108316.50399313436
Tote Bags,2024-10-01,122385.27949794676
Tote Bags,2024-11-01,-31296.46081509732
Tote Bags,2024-12-01,-316421.8795254305
Tote Bags,2025-01-01,-87068.09277361882
Tote Bags,2025-02-01,-115109.33868478413
Tote Bags,2025-03-01,21773.057260898524
Tote Bags,2025-04-01,-121194.66010713804
Tote Bags,2025-05-01,-170663.98717384704
Tote Bags,2025-06-01,-143560.5123826631
Tote Bags,2025-07-01,-3976.729910593247
Tote Bags,2025-08-01,148309.82544384553
Tote Bags,2025-09-01,273610.8970626303
Tote Bags,2025-10-01,374693.995078936
Tote Bags,2025-11-01,193707.42115998315
Toys,2022-03-01,295381.0
Toys,2022-04-01,-392799.9053350473
Toys,2022-05-01,-176429.79527350003
Toys,2022-06-01,-10611.226674381061
Toys,2022-07-01,-296928.91148546827
Toys,2022-08-01,-626414.0149862091
Toys,2022-09-01,-691738.28656345
Toys,2022-10-01,-427705.5574005083
Toys,2022-11-01,-90603.03532035026
Toys,2022-12-01,767908.7238400504
Toys,2023-01-01,-906117.2807243557
Toys,2023-02-01,-393807.2639734966
Toys,2023-03-01,237307.70041389496
Toys,2023-04-01,-1012798.669476022
Toys,2023-05-01,-22957.688259869232
Toys,2023-06-01,-76222.95245836303
Toys,2023-07-01,-1048616.7110080183
Toys,2023-08-01,-174812.34476237814
Toys,2023-09-01,170636.59396402643
Toys,2023-10-01,23876.005393622094
Toys,2023-11-01,9309.718510863371
Toys,2023-12-01,325797.68656200287
Toys,2024-01-01,-3346989.4669192485
Toys,2024-02-01,-471766.7719306308
Toys,2024-03-01,-1062092.8430952278
Toys,2024-04-01,780383.0873720972
Toys,2024-05-01,392699.25602052815
Toys,2024-06-01,518147.61685502366
Toys,2024-07-01,-4834214.805897398
Toys,2024-08-01,1154845.79928301
Toys,2024-09-01,3296504.150093731
Toys,2024-10-01,-7518961.4170238
Toys,2024-11-01,784690.2827659716
Toys,2024-12-01,-1809081.728908293
Toys,2025-01-01,-3849524.2451293934
Toys,2025-02-01,-427803.00258184155
Toys,2025-03-01,-100670.59148112917
Toys,2025-04-01,1164810.464592675
Toys,2025-05-01,-216140.02389473142
Toys,2025-06-01,725377.9654689375
Toys,2025-07-01,747742.4031354813
Toys,2025-08-01,2572193.7942182403
Toys,2025-09-01,-3786610.8312119255
Toys,2025-10-01,1123631.1498895772
Toys,2025-11-01,3572502.2362773195
Toys & Games,2022-03-01,33668.0
Toys & Games,2022-04-01,-20919.171532015724
Toys & Games,2022-05-01,-15719.713902347554
Toys & Games,2022-06-01,-13701.331873169984
Toys & Games,2022-07-01,9033.377937667712
Toys & Games,2022-08-01,-9458.688220785276
Toys & Games,2022-09-01,-15032.777114965225
Toys & Games,2022-10-01,-1242.890161022653
Toys & Games,2022-11-01,-20511.50044644093
Toys & Games,2022-12-01,21959.186486367762
Toys & Games,2023-01-01,-13904.102121483476
Toys & Games,2023-02-01,-2788.960417900569
Toys & Games,2023-03-01,103334.65368771041
Toys & Games,2023-04-01,-71591.97363023911
Toys & Games,2023-05-01,21459.573331107094
Toys & Games,2023-06-01,97403.2324810467
Toys & Games,2023-07-01,-26938.989676985773
Toys & Games,2023-08-01,-40162.413328075025
Toys & Games,2023-09-01,-25456.372524033693
Toys & Games,2023-10-01,6247.410778007106
Toys & Games,2023-11-01,22878.80127400103
Toys & Games,2023-12-01,172191.60825694687
Toys & Games,2024-01-01,26157.298710870964
Toys & Games,2024-02-01,-55253.769342287356
Toys & Games,2024-03-01,-69412.7892815973
Toys & Games,2024-04-01,-17219.64012541715
Toys & Games,2024-05-01,97947.66820614683
Toys & Games,2024-06-01,54210.763600870414
Toys & Games,2024-07-01,-148280.08320414397
Toys & Games,2024-08-01,-47868.233109764784
Toys & Games,2024-09-01,-2878.6372400977416
Toys & Games,2024-10-01,-52289.539807793495
Toys & Games,2024-11-01,32656.175537449526
Toys & Games,2024-12-01,50840.61653322054
Toys & Games,2025-01-01,-101643.83375742563
Toys & Games,2025-02-01,-38182.77947172939
Toys & Games,2025-03-01,-28726.873912901036
Toys & Games,2025-04-01,-75949.85202147705
Toys & Games,2025-05-01,-63074.05333458817
Toys & Games,2025-06-01,1655.5613785878086
Toys & Games,2025-07-01,-12777.858001383516
Toys & Games,2025-08-01,-11637.549954410817
Toys & Games,2025-09-01,276408.20476910385
Toys & Games,2025-10-01,285940.898083874
Toys & Games,2025-11-01,-172892.0437338591
Traditional Wear,2022-03-01,99844.0
Traditional Wear,2022-04-01,4248.078097446472
Traditional Wear,2022-05-01,9261.023270552832
Traditional Wear,2022-06-01,7018.782323365827
Traditional Wear,2022-07-01,-9491.158260634242
Traditional Wear,2022-08-01,-22398.353045841068
Traditional Wear,2022-09-01,-50630.077560210106
Traditional Wear,2022-10-01,-80431.68356720051
Traditional Wear,2022-11-01,-76078.13935023581
Traditional Wear,2022-12-01,-12012.79550552262
Traditional Wear,2023-01-01,-19858.78082465531
Traditional Wear,2023-02-01,-28409.07367363433
Traditional Wear,2023-03-01,63062.04337384402
Traditional Wear,2023-04-01,-35090.71317963426
Traditional Wear,2023-05-01,-46103.74473624583
Traditional Wear,2023-06-01,-46602.083712369116
Traditional Wear,2023-07-01,-33887.35511842315
Traditional Wear,2023-08-01,-7152.398631642529
Traditional Wear,2023-09-01,8232.682840541791
Traditional Wear,2023-10-01,19303.15458722038
Traditional Wear,2023-11-01,26163.633806816215
Traditional Wear,2023-12-01,17586.188108547503
Traditional Wear,2024-01-01,4030.8342807847293
Traditional Wear,2024-02-01,-6233.698934593667
Traditional Wear,2024-03-01,-136807.65909501363
Traditional Wear,2024-04-01,-75676.99747072168
Traditional Wear,2024-05-01,-32678.90499804952
Traditional Wear,2024-06-01,90438.31152774615
Traditional Wear,2024-07-01,-25427.28081911654
Traditional Wear,2024-08-01,-47439.48872712624
Traditional Wear,2024-09-01,-28785.263668271306
Traditional Wear,2024-10-01,3879.314932652196
Traditional Wear,2024-11-01,19918.641621091163
Traditional Wear,2024-12-01,-36051.44019817076
Traditional Wear,2025-01-01,-19959.55591103778
Traditional Wear,2025-02-01,-7698.932838283752
Traditional Wear,2025-03-01,-58777.67919673155
Traditional Wear,2025-04-01,2603.8127245725045
Traditional Wear,2025-05-01,4080.300687317118
Traditional Wear,2025-06-01,-34431.24227196509
Traditional Wear,2025-07-01,4376.4004145239305
Traditional Wear,2025-08-01,40004.84679610042
Traditional Wear,2025-09-01,-14797.160429001138
Traditional Wear,2025-10-01,-11536.505847432447
Traditional Wear,2025-11-01,-35387.24127548032
Travel Accessories,2022-03-01,406188.0
Travel Accessories,2022-04-01,-90922.93426930322
Travel Accessories,2022-05-01,-72211.66734889668
Travel Accessories,2022-06-01,104925.66014663229
Travel Accessories,2022-07-01,16523.34927269537
Travel Accessories,2022-08-01,120103.97879310371
Travel Accessories,2022-09-01,-284868.7129906075
Travel Accessories,2022-10-01,-89667.88281567558
Travel Accessories,2022-11-01,19693.421275137924
Travel Accessories,2022-12-01,429806.5272400611
Travel Accessories,2023-01-01,-396616.08677728963
Travel Accessories,2023-02-01,11927.045561468985
Travel Accessories,2023-03-01,302721.3752440093
Travel Accessories,2023-04-01,-771811.0137909544
Travel Accessories,2023-05-01,244523.1526054444
Travel Accessories,2023-06-01,-66265.82291994919
Travel Accessories,2023-07-01,31594.179447006783
Travel Accessories,2023-08-01,-2574.8579740953865
Travel Accessories,2023-09-01,76996.92208306037
Travel Accessories,2023-10-01,53138.05419423978
Travel Accessories,2023-11-01,56043.1162985487
Travel Accessories,2023-12-01,-117996.11400275887
Travel Accessories,2024-01-01,-13638.080941424938
Travel Accessories,2024-02-01,66987.36699690449
Travel Accessories,2024-03-01,-679983.28849491
Travel Accessories,2024-04-01,386229.50818791176
Travel Accessories,2024-05-01,294909.3982211803
Travel Accessories,2024-06-01,89097.78300075245
Travel Accessories,2024-07-01,-790976.9846473073
Travel Accessories,2024-08-01,272766.58650593535
Travel Accessories,2024-09-01,8956.182615107391
Travel Accessories,2024-10-01,-24650.4445456409
Travel Accessories,2024-11-01,221664.29552615382
Travel Accessories,2024-12-01,16101.135671918862
Travel Accessories,2025-01-01,-287511.6953586568
Travel Accessories,2025-02-01,74066.62422847032
Travel Accessories,2025-03-01,-142939.00645044213
Travel Accessories,2025-04-01,-216788.82244183694
Travel Accessories,2025-05-01,-207226.85322948406
Travel Accessories,2025-06-01,201392.78598354344
Travel Accessories,2025-07-01,-47739.52267920849
Travel Accessories,2025-08-01,609414.067358484
Travel Accessories,2025-09-01,575257.5717623639
Travel Accessories,2025-10-01,1937437.6006693495
Travel Accessories,2025-11-01,-657294.589874683
Travel Bags,2022-03-01,28084.0
Travel Bags,2022-04-01,16926.24288165133
Travel Bags,2022-05-01,1764.0489738259275
Travel Bags,2022-06-01,19650.05688814426
Travel Bags,2022-07-01,25567.96634180771
Travel Bags,2022-08-01,10782.191450211583
Travel Bags,2022-09-01,-34552.05797546578
Travel Bags,2022-10-01,-31788.36605460351
Travel Bags,2022-11-01,8080.402742980394
Travel Bags,2022-12-01,18733.792364496054
Travel Bags,2023-01-01,13117.385763747232
Travel Bags,2023-02-01,-4931.670849152753
Travel Bags,2023-03-01,44283.33784191184
Travel Bags,2023-04-01,-35335.96903189285
Travel Bags,2023-05-01,7968.631173315196
Travel Bags,2023-06-01,4095.317452017174
Travel Bags,2023-07-01,-208.1609662596602
Travel Bags,2023-08-01,26934.688102117638
Travel Bags,2023-09-01,1686.3092753567034
Travel Bags,2023-10-01,12432.344958469781
Travel Bags,2023-11-01,39172.22257374428
Travel Bags,2023-12-01,46390.37487810769
Travel Bags,2024-01-01,-89838.97928457151
Travel Bags,2024-02-01,-45462.79689821979
Travel Bags,2024-03-01,-69840.66636648268
Travel Bags,2024-04-01,-19937.37806279582
Travel Bags,2024-05-01,42267.859221382314
Travel Bags,2024-06-01,126962.77845073547
Travel Bags,2024-07-01,-206532.98087952088
Travel Bags,2024-08-01,-114780.76632121767
Travel Bags,2024-09-01,100430.07784990767
Travel Bags,2024-10-01,41653.30959932275
Travel Bags,2024-11-01,15337.98102289303
